board1_val,board1_C,board1_D,board1_H,board1_S,board2_val,board2_C,board2_D,board2_H,board2_S,board3_val,board3_C,board3_D,board3_H,board3_S,board4_val,board4_C,board4_D,board4_H,board4_S,board5_val,board5_C,board5_D,board5_H,board5_S,p1_card1_val,p1_card1_C,p1_card1_D,p1_card1_H,p1_card1_S,p1_card2_val,p1_card2_C,p1_card2_D,p1_card2_H,p1_card2_S,p2_card1_val,p2_card1_C,p2_card1_D,p2_card1_H,p2_card1_S,p2_card2_val,p2_card2_C,p2_card2_D,p2_card2_H,p2_card2_S,p3_card1_val,p3_card1_C,p3_card1_D,p3_card1_H,p3_card1_S,p3_card2_val,p3_card2_C,p3_card2_D,p3_card2_H,p3_card2_S,p4_card1_val,p4_card1_C,p4_card1_D,p4_card1_H,p4_card1_S,p4_card2_val,p4_card2_C,p4_card2_D,p4_card2_H,p4_card2_S,p5_card1_val,p5_card1_C,p5_card1_D,p5_card1_H,p5_card1_S,p5_card2_val,p5_card2_C,p5_card2_D,p5_card2_H,p5_card2_S,p6_card1_val,p6_card1_C,p6_card1_D,p6_card1_H,p6_card1_S,p6_card2_val,p6_card2_C,p6_card2_D,p6_card2_H,p6_card2_S,winner,cartes_str,mains_description,p1_win_prob,p2_win_prob,p3_win_prob,p4_win_prob,p5_win_prob,p6_win_prob
6,0,0,1,0,7,0,1,0,0,14,0,0,1,0,4,1,0,0,0,2,0,0,0,1,9,1,0,0,0,2,0,0,1,0,12,0,0,1,0,4,0,0,1,0,8,0,0,1,0,3,0,1,0,0,6,0,0,0,1,4,0,0,0,1,2,0,1,0,0,5,0,0,0,1,10,0,1,0,0,14,0,0,0,1,P4,BOARD: 6H 7D AH 4C 2S | P1: 9C 2H | P2: QH 4H | P3: 8H 3D | P4: 6S 4S | P5: 2D 5S | P6: TD AS,P1: Pair | P2: Pair | P3: High Card | P4: Two Pair | P5: Pair | P6: Pair,0.0,0.0,0.0,100.0,0.0,0.0
13,1,0,0,0,8,0,0,1,0,12,0,0,1,0,12,0,0,0,1,2,1,0,0,0,11,0,0,0,1,7,0,0,0,1,10,0,0,0,1,2,0,0,1,0,9,0,1,0,0,6,0,0,1,0,2,0,0,0,1,11,0,1,0,0,11,1,0,0,0,6,1,0,0,0,8,1,0,0,0,13,0,0,1,0,P6,BOARD: KC 8H QH QS 2C | P1: JS 7S | P2: TS 2H | P3: 9D 6H | P4: 2S JD | P5: JC 6C | P6: 8C KH,P1: Pair | P2: Two Pair | P3: Pair | P4: Two Pair | P5: Pair | P6: Two Pair,0.0,0.0,0.0,0.0,0.0,100.0
12,1,0,0,0,14,1,0,0,0,2,1,0,0,0,3,1,0,0,0,14,0,0,0,1,9,1,0,0,0,14,0,1,0,0,5,1,0,0,0,5,0,1,0,0,7,0,0,0,1,9,0,0,1,0,8,0,0,1,0,4,0,1,0,0,8,0,1,0,0,10,0,0,1,0,12,0,0,1,0,12,0,1,0,0,P6,BOARD: QC AC 2C 3C AS | P1: 9C AD | P2: 5C 5D | P3: 7S 9H | P4: 8H 4D | P5: 8D TH | P6: QH QD,P1: Flush | P2: Flush | P3: Pair | P4: Pair | P5: Pair | P6: Full House,0.0,0.0,0.0,0.0,0.0,100.0
7,0,0,1,0,14,1,0,0,0,4,0,1,0,0,7,1,0,0,0,14,0,1,0,0,11,0,1,0,0,12,0,0,1,0,6,1,0,0,0,2,0,0,0,1,8,0,0,1,0,10,1,0,0,0,9,0,0,0,1,11,0,0,0,1,13,0,0,0,1,4,1,0,0,0,4,0,0,1,0,2,1,0,0,0,P5,BOARD: 7H AC 4D 7C AD | P1: JD QH | P2: 6C 2S | P3: 8H TC | P4: 9S JS | P5: KS 4C | P6: 4H 2C,P1: Two Pair | P2: Two Pair | P3: Two Pair | P4: Two Pair | P5: Two Pair | P6: Two Pair,0.0,0.0,0.0,0.0,100.0,0.0
6,0,0,0,1,12,0,0,1,0,2,0,0,0,1,2,0,0,1,0,8,0,0,1,0,5,0,0,1,0,2,0,1,0,0,3,0,0,1,0,11,0,0,1,0,14,0,1,0,0,6,0,0,1,0,4,0,1,0,0,13,1,0,0,0,4,0,0,1,0,6,1,0,0,0,10,1,0,0,0,4,1,0,0,0,P2,BOARD: 6S QH 2S 2H 8H | P1: 5H 2D | P2: 3H JH | P3: AD 6H | P4: 4D KC | P5: 4H 6C | P6: TC 4C,P1: Three of a Kind | P2: Flush | P3: Two Pair | P4: Pair | P5: Two Pair | P6: Pair,0.0,100.0,0.0,0.0,0.0,0.0
8,0,0,1,0,14,0,1,0,0,5,0,0,0,1,6,1,0,0,0,2,0,0,0,1,10,0,1,0,0,6,0,1,0,0,6,0,0,1,0,2,0,1,0,0,8,1,0,0,0,7,0,1,0,0,4,0,0,0,1,4,1,0,0,0,5,0,1,0,0,13,0,0,1,0,5,0,0,1,0,12,0,1,0,0,P2,BOARD: 8H AD 5S 6C 2S | P1: TD 6D | P2: 6H 2D | P3: 8C 7D | P4: 4S 4C | P5: 5D KH | P6: 5H QD,P1: Pair | P2: Two Pair | P3: Pair | P4: Pair | P5: Pair | P6: Pair,0.0,100.0,0.0,0.0,0.0,0.0
6,1,0,0,0,2,0,1,0,0,4,0,1,0,0,13,0,0,0,1,11,0,0,1,0,8,1,0,0,0,11,1,0,0,0,14,0,1,0,0,12,1,0,0,0,3,0,1,0,0,10,1,0,0,0,4,0,0,1,0,10,0,0,0,1,7,0,0,0,1,7,1,0,0,0,11,0,1,0,0,11,0,0,0,1,P6,BOARD: 6C 2D 4D KS JH | P1: 8C JC | P2: AD QC | P3: 3D TC | P4: 4H TS | P5: 7S 7C | P6: JD JS,P1: Pair | P2: High Card | P3: High Card | P4: Pair | P5: Pair | P6: Three of a Kind,0.0,0.0,0.0,0.0,0.0,100.0
14,0,0,1,0,4,0,1,0,0,13,0,1,0,0,10,0,1,0,0,8,0,0,0,1,8,0,0,1,0,3,0,1,0,0,9,0,0,1,0,10,0,0,0,1,8,0,1,0,0,9,0,0,0,1,9,1,0,0,0,12,0,1,0,0,8,1,0,0,0,10,1,0,0,0,7,0,0,1,0,5,0,0,1,0,P5,BOARD: AH 4D KD TD 8S | P1: 8H 3D | P2: 9H TS | P3: 8D 9S | P4: 9C QD | P5: 8C TC | P6: 7H 5H,P1: Pair | P2: Pair | P3: Pair | P4: High Card | P5: Two Pair | P6: High Card,0.0,0.0,0.0,0.0,100.0,0.0
14,0,1,0,0,11,1,0,0,0,3,1,0,0,0,6,0,0,1,0,13,0,0,0,1,5,1,0,0,0,7,0,1,0,0,13,0,1,0,0,3,0,1,0,0,10,0,1,0,0,3,0,0,1,0,2,0,0,0,1,13,0,0,1,0,6,1,0,0,0,14,0,0,0,1,8,0,0,0,1,6,0,0,0,1,P5,BOARD: AD JC 3C 6H KS | P1: 5C 7D | P2: KD 3D | P3: TD 3H | P4: 2S KH | P5: 6C AS | P6: 8S 6S,P1: High Card | P2: Two Pair | P3: Pair | P4: Pair | P5: Two Pair | P6: Pair,0.0,0.0,0.0,0.0,100.0,0.0
10,0,0,0,1,6,0,0,0,1,13,0,0,1,0,8,0,0,0,1,4,0,1,0,0,12,0,1,0,0,9,1,0,0,0,11,0,0,0,1,3,1,0,0,0,9,0,1,0,0,7,0,0,0,1,6,1,0,0,0,10,0,0,1,0,11,1,0,0,0,10,1,0,0,0,4,1,0,0,0,7,0,0,1,0,P3,BOARD: TS 6S KH 8S 4D | P1: QD 9C | P2: JS 3C | P3: 9D 7S | P4: 6C TH | P5: JC TC | P6: 4C 7H,P1: High Card | P2: High Card | P3: Straight | P4: Two Pair | P5: Pair | P6: Pair,0.0,0.0,100.0,0.0,0.0,0.0
13,0,0,1,0,5,0,0,1,0,14,0,1,0,0,11,0,1,0,0,5,0,1,0,0,7,0,0,1,0,13,0,0,0,1,11,0,0,0,1,9,1,0,0,0,3,1,0,0,0,12,1,0,0,0,8,0,1,0,0,9,0,0,1,0,5,0,0,0,1,14,0,0,0,1,3,0,0,0,1,7,0,1,0,0,P5,BOARD: KH 5H AD JD 5D | P1: 7H KS | P2: JS 9C | P3: 3C QC | P4: 8D 9H | P5: 5S AS | P6: 3S 7D,P1: Two Pair | P2: Two Pair | P3: Pair | P4: Pair | P5: Full House | P6: Pair,0.0,0.0,0.0,0.0,100.0,0.0
4,1,0,0,0,3,0,0,0,1,11,0,0,0,1,9,0,0,0,1,14,0,0,1,0,8,0,1,0,0,9,1,0,0,0,9,0,0,1,0,11,1,0,0,0,13,1,0,0,0,12,0,0,0,1,14,0,0,0,1,2,0,0,1,0,11,0,0,1,0,10,0,0,0,1,6,0,0,1,0,4,0,0,0,1,P2,BOARD: 4C 3S JS 9S AH | P1: 8D 9C | P2: 9H JC | P3: KC QS | P4: AS 2H | P5: JH TS | P6: 6H 4S,P1: Pair | P2: Two Pair | P3: High Card | P4: Pair | P5: Pair | P6: Pair,0.0,100.0,0.0,0.0,0.0,0.0
9,0,0,0,1,8,0,0,1,0,9,1,0,0,0,2,0,1,0,0,8,0,0,0,1,11,0,0,1,0,13,0,1,0,0,14,0,1,0,0,8,0,1,0,0,7,0,0,0,1,4,0,1,0,0,7,0,0,1,0,11,0,1,0,0,4,0,0,1,0,6,0,0,0,1,11,1,0,0,0,2,1,0,0,0,P2,BOARD: 9S 8H 9C 2D 8S | P1: JH KD | P2: AD 8D | P3: 7S 4D | P4: 7H JD | P5: 4H 6S | P6: JC 2C,P1: Two Pair | P2: Full House | P3: Two Pair | P4: Two Pair | P5: Two Pair | P6: Two Pair,0.0,100.0,0.0,0.0,0.0,0.0
12,0,1,0,0,11,0,0,1,0,3,0,1,0,0,14,0,1,0,0,7,0,0,1,0,9,0,0,0,1,8,0,1,0,0,9,0,1,0,0,8,0,0,1,0,7,0,1,0,0,2,0,1,0,0,6,1,0,0,0,13,0,0,0,1,11,0,1,0,0,5,0,0,0,1,4,1,0,0,0,8,0,0,0,1,P3,BOARD: QD JH 3D AD 7H | P1: 9S 8D | P2: 9D 8H | P3: 7D 2D | P4: 6C KS | P5: JD 5S | P6: 4C 8S,P1: High Card | P2: High Card | P3: Flush | P4: High Card | P5: Pair | P6: High Card,0.0,0.0,100.0,0.0,0.0,0.0
8,0,1,0,0,9,0,0,0,1,4,0,0,0,1,13,0,0,1,0,4,0,0,1,0,5,0,0,0,1,12,0,0,0,1,12,0,0,1,0,10,0,0,0,1,5,0,1,0,0,14,0,1,0,0,10,1,0,0,0,11,1,0,0,0,6,0,1,0,0,3,0,0,0,1,3,0,1,0,0,14,0,0,0,1,P3_P6,BOARD: 8D 9S 4S KH 4H | P1: 5S QS | P2: QH TS | P3: 5D AD | P4: TC JC | P5: 6D 3S | P6: 3D AS,P1: Pair | P2: Pair | P3: Pair | P4: Pair | P5: Pair | P6: Pair,0.0,0.0,50.0,0.0,0.0,50.0
14,0,0,1,0,6,0,0,0,1,5,0,0,1,0,3,0,0,0,1,8,0,1,0,0,2,0,0,1,0,10,1,0,0,0,3,1,0,0,0,7,0,0,0,1,4,0,0,1,0,10,0,0,1,0,8,0,0,0,1,5,0,1,0,0,3,0,0,1,0,2,0,1,0,0,11,0,0,1,0,6,1,0,0,0,P4,BOARD: AH 6S 5H 3S 8D | P1: 2H TC | P2: 3C 7S | P3: 4H TH | P4: 8S 5D | P5: 3H 2D | P6: JH 6C,P1: High Card | P2: Pair | P3: High Card | P4: Two Pair | P5: Pair | P6: Pair,0.0,0.0,0.0,100.0,0.0,0.0
3,1,0,0,0,9,0,1,0,0,4,1,0,0,0,5,0,1,0,0,10,0,0,1,0,4,0,0,0,1,11,0,0,1,0,11,1,0,0,0,8,0,0,1,0,5,1,0,0,0,13,1,0,0,0,2,0,0,0,1,7,0,1,0,0,5,0,0,0,1,7,0,0,1,0,9,0,0,0,1,14,0,0,1,0,P6,BOARD: 3C 9D 4C 5D TH | P1: 4S JH | P2: JC 8H | P3: 5C KC | P4: 2S 7D | P5: 5S 7H | P6: 9S AH,P1: Pair | P2: High Card | P3: Pair | P4: High Card | P5: Pair | P6: Pair,0.0,0.0,0.0,0.0,0.0,100.0
7,0,0,1,0,2,0,0,0,1,2,0,1,0,0,12,0,0,0,1,2,1,0,0,0,11,1,0,0,0,12,0,0,1,0,4,0,0,1,0,11,0,0,0,1,9,1,0,0,0,5,0,0,0,1,13,0,0,1,0,7,1,0,0,0,3,0,0,1,0,8,0,0,1,0,9,0,0,1,0,6,0,0,1,0,P1,BOARD: 7H 2S 2D QS 2C | P1: JC QH | P2: 4H JS | P3: 9C 5S | P4: KH 7C | P5: 3H 8H | P6: 9H 6H,P1: Full House | P2: Three of a Kind | P3: Three of a Kind | P4: Full House | P5: Three of a Kind | P6: Three of a Kind,100.0,0.0,0.0,0.0,0.0,0.0
7,1,0,0,0,12,0,1,0,0,2,1,0,0,0,14,1,0,0,0,8,0,0,0,1,10,0,1,0,0,14,0,1,0,0,9,1,0,0,0,11,1,0,0,0,4,0,1,0,0,4,0,0,1,0,9,0,1,0,0,11,0,0,0,1,8,0,0,1,0,9,0,0,0,1,3,0,0,1,0,12,0,0,0,1,P2,BOARD: 7C QD 2C AC 8S | P1: TD AD | P2: 9C JC | P3: 4D 4H | P4: 9D JS | P5: 8H 9S | P6: 3H QS,P1: Pair | P2: Flush | P3: Pair | P4: High Card | P5: Pair | P6: Pair,0.0,100.0,0.0,0.0,0.0,0.0
2,0,0,0,1,9,1,0,0,0,12,1,0,0,0,12,0,1,0,0,2,0,0,1,0,10,0,0,1,0,13,0,0,1,0,14,0,0,1,0,10,0,1,0,0,14,1,0,0,0,3,0,0,1,0,8,0,0,1,0,7,0,1,0,0,10,0,0,0,1,7,1,0,0,0,2,0,1,0,0,5,0,1,0,0,P6,BOARD: 2S 9C QC QD 2H | P1: TH KH | P2: AH TD | P3: AC 3H | P4: 8H 7D | P5: TS 7C | P6: 2D 5D,P1: Two Pair | P2: Two Pair | P3: Two Pair | P4: Two Pair | P5: Two Pair | P6: Full House,0.0,0.0,0.0,0.0,0.0,100.0
8,0,0,1,0,2,0,0,0,1,13,0,1,0,0,9,1,0,0,0,13,1,0,0,0,10,0,1,0,0,10,1,0,0,0,7,0,1,0,0,6,1,0,0,0,4,0,0,1,0,3,1,0,0,0,2,0,1,0,0,11,0,0,0,1,10,0,0,1,0,4,1,0,0,0,7,0,0,1,0,10,0,0,0,1,P1,BOARD: 8H 2S KD 9C KC | P1: TD TC | P2: 7D 6C | P3: 4H 3C | P4: 2D JS | P5: TH 4C | P6: 7H TS,P1: Two Pair | P2: Pair | P3: Pair | P4: Two Pair | P5: Pair | P6: Pair,100.0,0.0,0.0,0.0,0.0,0.0
7,0,0,1,0,2,0,0,1,0,8,0,1,0,0,14,1,0,0,0,14,0,1,0,0,7,1,0,0,0,7,0,1,0,0,11,0,0,1,0,2,0,1,0,0,7,0,0,0,1,8,0,0,0,1,4,0,1,0,0,4,0,0,1,0,3,1,0,0,0,4,1,0,0,0,5,1,0,0,0,9,0,0,0,1,P1,BOARD: 7H 2H 8D AC AD | P1: 7C 7D | P2: JH 2D | P3: 7S 8S | P4: 4D 4H | P5: 3C 4C | P6: 5C 9S,P1: Full House | P2: Two Pair | P3: Two Pair | P4: Two Pair | P5: Pair | P6: Pair,100.0,0.0,0.0,0.0,0.0,0.0
12,0,0,1,0,13,0,1,0,0,3,1,0,0,0,11,0,0,1,0,3,0,1,0,0,6,0,0,1,0,7,0,1,0,0,8,0,0,1,0,12,0,1,0,0,11,1,0,0,0,10,0,0,0,1,11,0,0,0,1,10,1,0,0,0,14,1,0,0,0,6,0,1,0,0,9,0,0,0,1,9,0,0,1,0,P2,BOARD: QH KD 3C JH 3D | P1: 6H 7D | P2: 8H QD | P3: JC TS | P4: JS TC | P5: AC 6D | P6: 9S 9H,P1: Pair | P2: Two Pair | P3: Two Pair | P4: Two Pair | P5: Pair | P6: Two Pair,0.0,100.0,0.0,0.0,0.0,0.0
12,0,1,0,0,11,0,1,0,0,11,1,0,0,0,8,0,0,0,1,3,0,0,1,0,6,0,1,0,0,10,1,0,0,0,4,0,0,1,0,2,1,0,0,0,4,0,0,0,1,9,0,0,1,0,4,1,0,0,0,10,0,0,1,0,4,0,1,0,0,12,0,0,1,0,14,0,0,0,1,11,0,0,0,1,P6,BOARD: QD JD JC 8S 3H | P1: 6D TC | P2: 4H 2C | P3: 4S 9H | P4: 4C TH | P5: 4D QH | P6: AS JS,P1: Pair | P2: Pair | P3: Pair | P4: Pair | P5: Two Pair | P6: Three of a Kind,0.0,0.0,0.0,0.0,0.0,100.0
12,0,0,1,0,12,0,0,0,1,13,0,0,0,1,8,1,0,0,0,7,1,0,0,0,6,0,0,0,1,5,0,1,0,0,12,0,1,0,0,10,0,0,1,0,6,0,0,1,0,14,1,0,0,0,8,0,1,0,0,4,0,0,1,0,4,0,1,0,0,5,0,0,1,0,6,0,1,0,0,13,1,0,0,0,P2,BOARD: QH QS KS 8C 7C | P1: 6S 5D | P2: QD TH | P3: 6H AC | P4: 8D 4H | P5: 4D 5H | P6: 6D KC,P1: Pair | P2: Three of a Kind | P3: Pair | P4: Two Pair | P5: Pair | P6: Two Pair,0.0,100.0,0.0,0.0,0.0,0.0
10,0,0,1,0,7,0,0,0,1,10,0,1,0,0,7,0,0,1,0,13,0,0,1,0,5,0,1,0,0,12,1,0,0,0,3,0,0,0,1,6,0,0,0,1,11,0,0,0,1,12,0,0,0,1,2,0,0,1,0,6,0,1,0,0,5,1,0,0,0,14,0,0,1,0,12,0,1,0,0,13,0,0,0,1,P6,BOARD: TH 7S TD 7H KH | P1: 5D QC | P2: 3S 6S | P3: JS QS | P4: 2H 6D | P5: 5C AH | P6: QD KS,P1: Two Pair | P2: Two Pair | P3: Two Pair | P4: Two Pair | P5: Two Pair | P6: Two Pair,0.0,0.0,0.0,0.0,0.0,100.0
4,0,0,1,0,9,0,0,0,1,4,0,0,0,1,5,0,1,0,0,14,0,0,0,1,6,1,0,0,0,10,1,0,0,0,3,0,0,1,0,11,1,0,0,0,7,0,1,0,0,4,0,1,0,0,11,0,1,0,0,11,0,0,1,0,13,0,1,0,0,5,1,0,0,0,13,0,0,1,0,3,0,1,0,0,P3,BOARD: 4H 9S 4S 5D AS | P1: 6C TC | P2: 3H JC | P3: 7D 4D | P4: JD JH | P5: KD 5C | P6: KH 3D,P1: Pair | P2: Pair | P3: Three of a Kind | P4: Two Pair | P5: Two Pair | P6: Pair,0.0,0.0,100.0,0.0,0.0,0.0
11,1,0,0,0,3,1,0,0,0,14,0,0,1,0,4,0,0,0,1,9,0,0,1,0,3,0,0,1,0,6,0,0,1,0,3,0,1,0,0,8,1,0,0,0,4,0,0,1,0,8,0,0,1,0,6,1,0,0,0,10,0,0,1,0,13,1,0,0,0,9,1,0,0,0,11,0,0,1,0,12,0,0,1,0,P6,BOARD: JC 3C AH 4S 9H | P1: 3H 6H | P2: 3D 8C | P3: 4H 8H | P4: 6C TH | P5: KC 9C | P6: JH QH,P1: Pair | P2: Pair | P3: Pair | P4: High Card | P5: Pair | P6: Pair,0.0,0.0,0.0,0.0,0.0,100.0
13,1,0,0,0,5,0,1,0,0,6,0,1,0,0,12,0,1,0,0,4,0,0,0,1,11,0,0,0,1,2,0,1,0,0,12,0,0,1,0,5,1,0,0,0,12,1,0,0,0,14,0,0,1,0,9,0,1,0,0,3,0,0,0,1,3,1,0,0,0,7,0,0,0,1,3,0,1,0,0,13,0,1,0,0,P6,BOARD: KC 5D 6D QD 4S | P1: JS 2D | P2: QH 5C | P3: QC AH | P4: 9D 3S | P5: 3C 7S | P6: 3D KD,P1: High Card | P2: Two Pair | P3: Pair | P4: High Card | P5: Straight | P6: Flush,0.0,0.0,0.0,0.0,0.0,100.0
9,0,0,1,0,12,1,0,0,0,11,1,0,0,0,11,0,1,0,0,7,0,0,1,0,6,0,0,1,0,9,1,0,0,0,2,0,0,1,0,13,0,0,0,1,12,0,1,0,0,13,0,0,1,0,4,0,0,1,0,5,1,0,0,0,6,0,1,0,0,11,0,0,0,1,14,1,0,0,0,3,1,0,0,0,P5,BOARD: 9H QC JC JD 7H | P1: 6H 9C | P2: 2H KS | P3: QD KH | P4: 4H 5C | P5: 6D JS | P6: AC 3C,P1: Two Pair | P2: Pair | P3: Two Pair | P4: Pair | P5: Three of a Kind | P6: Pair,0.0,0.0,0.0,0.0,100.0,0.0
4,1,0,0,0,2,0,0,0,1,10,0,0,0,1,10,0,1,0,0,14,0,0,1,0,14,1,0,0,0,7,0,0,0,1,13,0,0,0,1,13,0,0,1,0,2,0,1,0,0,3,0,0,0,1,5,0,0,0,1,12,0,0,0,1,9,1,0,0,0,6,0,0,0,1,8,0,0,1,0,14,0,1,0,0,P6,BOARD: 4C 2S TS TD AH | P1: AC 7S | P2: KS KH | P3: 2D 3S | P4: 5S QS | P5: 9C 6S | P6: 8H AD,P1: Two Pair | P2: Two Pair | P3: Two Pair | P4: Pair | P5: Pair | P6: Two Pair,0.0,0.0,0.0,0.0,0.0,100.0
8,1,0,0,0,5,0,1,0,0,7,0,1,0,0,2,0,0,1,0,14,1,0,0,0,2,0,1,0,0,4,0,0,1,0,2,1,0,0,0,12,0,0,1,0,13,0,1,0,0,7,1,0,0,0,12,1,0,0,0,12,0,0,0,1,4,0,1,0,0,9,0,0,0,1,13,0,0,1,0,12,0,1,0,0,P4,BOARD: 8C 5D 7D 2H AC | P1: 2D 4H | P2: 2C QH | P3: KD 7C | P4: QC QS | P5: 4D 9S | P6: KH QD,P1: Pair | P2: Pair | P3: Pair | P4: Pair | P5: High Card | P6: High Card,0.0,0.0,0.0,100.0,0.0,0.0
7,1,0,0,0,12,0,0,1,0,3,0,0,0,1,4,1,0,0,0,2,0,1,0,0,11,1,0,0,0,4,0,0,0,1,5,0,0,0,1,14,1,0,0,0,14,0,0,0,1,7,0,0,1,0,9,0,1,0,0,5,1,0,0,0,6,0,0,1,0,7,0,0,0,1,10,0,0,0,1,8,0,0,0,1,P2,BOARD: 7C QH 3S 4C 2D | P1: JC 4S | P2: 5S AC | P3: AS 7H | P4: 9D 5C | P5: 6H 7S | P6: TS 8S,P1: Pair | P2: Straight | P3: Pair | P4: High Card | P5: Pair | P6: High Card,0.0,100.0,0.0,0.0,0.0,0.0
10,0,0,1,0,8,0,1,0,0,7,0,0,1,0,5,0,0,0,1,6,0,0,1,0,2,0,0,1,0,10,1,0,0,0,12,0,0,0,1,6,0,0,0,1,8,1,0,0,0,12,0,0,1,0,7,0,1,0,0,13,1,0,0,0,9,1,0,0,0,13,0,0,1,0,6,1,0,0,0,9,0,0,0,1,P5_P6,BOARD: TH 8D 7H 5S 6H | P1: 2H TC | P2: QS 6S | P3: 8C QH | P4: 7D KC | P5: 9C KH | P6: 6C 9S,P1: Pair | P2: Pair | P3: Pair | P4: Pair | P5: Straight | P6: Straight,0.0,0.0,0.0,0.0,50.0,50.0
8,0,0,0,1,10,0,1,0,0,5,0,0,1,0,13,0,1,0,0,9,0,0,1,0,10,0,0,1,0,11,0,1,0,0,5,1,0,0,0,5,0,1,0,0,7,0,0,1,0,11,0,0,0,1,14,0,0,1,0,9,0,1,0,0,9,0,0,0,1,4,0,1,0,0,4,0,0,1,0,3,0,1,0,0,P3,BOARD: 8S TD 5H KD 9H | P1: TH JD | P2: 5C 5D | P3: 7H JS | P4: AH 9D | P5: 9S 4D | P6: 4H 3D,P1: Pair | P2: Three of a Kind | P3: Straight | P4: Pair | P5: Pair | P6: High Card,0.0,0.0,100.0,0.0,0.0,0.0
7,1,0,0,0,9,0,0,1,0,14,1,0,0,0,3,0,0,1,0,11,0,0,1,0,4,0,1,0,0,14,0,0,0,1,9,0,1,0,0,8,0,0,1,0,2,1,0,0,0,7,0,0,1,0,8,0,0,0,1,7,0,1,0,0,2,0,0,0,1,12,0,0,1,0,13,0,1,0,0,12,0,0,0,1,P1,BOARD: 7C 9H AC 3H JH | P1: 4D AS | P2: 9D 8H | P3: 2C 7H | P4: 8S 7D | P5: 2S QH | P6: KD QS,P1: Pair | P2: Pair | P3: Pair | P4: Pair | P5: High Card | P6: High Card,100.0,0.0,0.0,0.0,0.0,0.0
4,0,0,1,0,4,1,0,0,0,5,0,0,1,0,11,1,0,0,0,9,0,1,0,0,5,1,0,0,0,4,0,0,0,1,14,0,0,0,1,9,0,0,0,1,7,1,0,0,0,8,1,0,0,0,10,0,0,1,0,4,0,1,0,0,12,0,1,0,0,7,0,1,0,0,2,1,0,0,0,3,0,0,0,1,P1,BOARD: 4H 4C 5H JC 9D | P1: 5C 4S | P2: AS 9S | P3: 7C 8C | P4: TH 4D | P5: QD 7D | P6: 2C 3S,P1: Full House | P2: Two Pair | P3: Pair | P4: Three of a Kind | P5: Pair | P6: Pair,100.0,0.0,0.0,0.0,0.0,0.0
12,0,0,1,0,8,0,0,0,1,5,0,0,1,0,11,0,0,0,1,9,0,1,0,0,2,0,1,0,0,4,0,0,0,1,10,0,0,1,0,13,0,0,0,1,12,0,1,0,0,13,0,0,1,0,2,0,0,1,0,10,0,1,0,0,5,0,0,0,1,4,0,1,0,0,14,1,0,0,0,14,0,1,0,0,P2,BOARD: QH 8S 5H JS 9D | P1: 2D 4S | P2: TH KS | P3: QD KH | P4: 2H TD | P5: 5S 4D | P6: AC AD,P1: High Card | P2: Straight | P3: Pair | P4: Straight | P5: Pair | P6: Pair,0.0,100.0,0.0,0.0,0.0,0.0
5,1,0,0,0,12,0,0,1,0,12,1,0,0,0,6,1,0,0,0,12,0,0,0,1,7,0,1,0,0,4,0,0,1,0,3,0,0,0,1,5,0,1,0,0,2,0,1,0,0,4,0,1,0,0,9,0,1,0,0,10,0,0,0,1,14,0,1,0,0,4,1,0,0,0,5,0,0,1,0,14,0,0,1,0,P2_P6,BOARD: 5C QH QC 6C QS | P1: 7D 4H | P2: 3S 5D | P3: 2D 4D | P4: 9D TS | P5: AD 4C | P6: 5H AH,P1: Three of a Kind | P2: Full House | P3: Three of a Kind | P4: Three of a Kind | P5: Three of a Kind | P6: Full House,0.0,50.0,0.0,0.0,0.0,50.0
9,0,0,0,1,3,0,0,0,1,10,0,1,0,0,7,0,0,1,0,3,1,0,0,0,8,1,0,0,0,14,0,0,0,1,14,0,1,0,0,4,0,0,0,1,9,0,0,1,0,5,0,0,1,0,2,0,0,1,0,4,1,0,0,0,7,1,0,0,0,14,1,0,0,0,9,1,0,0,0,12,0,1,0,0,P6,BOARD: 9S 3S TD 7H 3C | P1: 8C AS | P2: AD 4S | P3: 9H 5H | P4: 2H 4C | P5: 7C AC | P6: 9C QD,P1: Pair | P2: Pair | P3: Two Pair | P4: Pair | P5: Two Pair | P6: Two Pair,0.0,0.0,0.0,0.0,0.0,100.0
6,0,0,1,0,2,0,0,0,1,5,0,0,1,0,7,0,0,0,1,4,0,0,0,1,6,0,1,0,0,9,0,0,1,0,3,0,1,0,0,8,0,0,1,0,10,0,0,1,0,14,0,0,1,0,9,1,0,0,0,9,0,0,0,1,13,0,1,0,0,2,0,1,0,0,4,1,0,0,0,6,1,0,0,0,P2,BOARD: 6H 2S 5H 7S 4S | P1: 6D 9H | P2: 3D 8H | P3: TH AH | P4: 9C 9S | P5: KD 2D | P6: 4C 6C,P1: Pair | P2: Straight | P3: High Card | P4: Pair | P5: Pair | P6: Two Pair,0.0,100.0,0.0,0.0,0.0,0.0
